id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
642,00642 SP 2,33:34.8,33:37.0,2.14s,khi anh nghĩ về cái cái cái impact đó,khiến người yêu gái gây cái impact,9,7,2,5,2,0,7,0.7777777777777778,False,"[{""reference"": ""khi anh nghĩ về cái"", ""hypothesis"": ""khiến người yêu gái gây"", ""reference_position"": [0, 5], ""hypothesis_position"": [0, 5], ""type"": ""substitution""}]","[{""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 6], ""type"": ""deletion""}, {""reference"": ""đó"", ""hypothesis"": """", ""reference_position"": [8, 9], ""hypothesis_position"": [7, 7], ""type"": ""deletion""}]",[],qwen tinh chỉnh sai,True
763,00763 SP 2,40:01.3,40:01.8,0.56s,thì anh nói không,thế này không,4,3,1,2,1,0,3,0.75,False,"[{""reference"": ""thì anh"", ""hypothesis"": ""thế này"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]","[{""reference"": ""nói"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],asr sai,True
11,00011 SP 2,0:54.1,0:54.8,0.76s,mình ấp ủ,mình làm ồn,3,3,1,2,0,0,2,0.6666666666666666,False,"[{""reference"": ""ấp ủ"", ""hypothesis"": ""làm ồn"", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 3], ""type"": ""substitution""}]",[],[],,True
47,00047 SP 1,3:12.9,3:13.3,0.38s,phụ so you,phụ nữ,3,2,1,1,1,0,2,0.6666666666666666,False,"[{""reference"": ""so"", ""hypothesis"": ""nữ"", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]","[{""reference"": ""you"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],,False
198,00198 SP 2,12:08.9,12:09.6,0.76s,hàn lâm quá,hèn lắm quá,3,3,1,2,0,0,2,0.6666666666666666,False,"[{""reference"": ""hàn lâm"", ""hypothesis"": ""hèn lắm"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
683,00683 SP 2,35:37.0,35:38.2,1.14s,và anh muốn,và ăn uống,3,3,1,2,0,0,2,0.6666666666666666,False,"[{""reference"": ""anh muốn"", ""hypothesis"": ""ăn uống"", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 3], ""type"": ""substitution""}]",[],[],,True
486,00486 SP 2,25:57.1,25:58.7,1.58s,với format này sẽ nghĩ về format khác,với phỏng mắt này anh sẽ nghĩ vào mắt khác,8,10,5,3,0,2,5,0.625,False,"[{""reference"": ""format"", ""hypothesis"": ""mắt"", ""reference_position"": [1, 2], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}, {""reference"": ""về format"", ""hypothesis"": ""vào mắt"", ""reference_position"": [5, 7], ""hypothesis_position"": [7, 9], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""phỏng"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""anh"", ""reference_position"": [3, 3], ""hypothesis_position"": [4, 5], ""type"": ""insertion""}]",asr sai,True
110,00110 SP 2,7:02.1,7:03.3,1.24s,cái cách làm mới nào,trái trách là mới nào,5,5,2,3,0,0,3,0.6,False,"[{""reference"": ""cái cách làm"", ""hypothesis"": ""trái trách là"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh chọn sai,True
556,00556 SP 1,29:24.3,29:26.2,1.90s,hai mươi mấy hai mấy,hai mươi mấy hai mười sắp mới,5,7,4,1,0,2,3,0.6,False,"[{""reference"": ""mấy"", ""hypothesis"": ""mới"", ""reference_position"": [4, 5], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""mười sắp"", ""reference_position"": [4, 4], ""hypothesis_position"": [4, 6], ""type"": ""insertion""}]",tách separation asr hơi khó nghe => chữ sai,True
119,00119 SP 2,7:23.0,7:24.8,1.80s,hoặc em nói là fix mindset á,hả em nói là fix my set à,7,8,4,3,0,1,4,0.5714285714285714,False,"[{""reference"": ""hoặc"", ""hypothesis"": ""hả"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""mindset á"", ""hypothesis"": ""set à"", ""reference_position"": [5, 7], ""hypothesis_position"": [6, 8], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""my"", ""reference_position"": [5, 5], ""hypothesis_position"": [5, 6], ""type"": ""insertion""}]",asr sai,True
422,00422 SP 2,22:56.2,23:01.3,5.10s,nếu mà unlearn trong lĩnh vực sắc đẹp thì anh thấy là cái điều quan trọng nhất là khi làm được luật thi,nếu mà ở lên nơi mình bức sắc này thì anh thấy cái điều quan trọng nhất của mình là phía lạc tuyệt vụ thi,23,25,13,9,1,3,13,0.5652173913043478,False,"[{""reference"": ""unlearn trong lĩnh vực"", ""hypothesis"": ""lên nơi mình bức"", ""reference_position"": [2, 6], ""hypothesis_position"": [3, 7], ""type"": ""substitution""}, {""reference"": ""đẹp"", ""hypothesis"": ""này"", ""reference_position"": [7, 8], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}, {""reference"": ""khi làm được luật"", ""hypothesis"": ""phía lạc tuyệt vụ"", ""reference_position"": [18, 22], ""hypothesis_position"": [20, 24], ""type"": ""substitution""}]","[{""reference"": ""là"", ""hypothesis"": """", ""reference_position"": [11, 12], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""ở"", ""reference_position"": [2, 2], ""hypothesis_position"": [2, 3], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""của mình"", ""reference_position"": [17, 17], ""hypothesis_position"": [17, 19], ""type"": ""insertion""}]",asr sai vì thu âm nhiễu,True
283,00283 SP 2,15:56.1,15:59.9,3.71s,trong cái thành tựu của ông này có năm mươi phần trăm là thành tựu và năm mươi phần trăm là xuất phát điểm,trong cái thành tựu của ông này có 50 là thành tụ 50 số phát điểm,24,16,12,4,8,0,12,0.5,False,"[{""reference"": ""năm"", ""hypothesis"": ""50"", ""reference_position"": [8, 9], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}, {""reference"": ""tựu và năm"", ""hypothesis"": ""tụ 50 số"", ""reference_position"": [14, 17], ""hypothesis_position"": [11, 14], ""type"": ""substitution""}]","[{""reference"": ""mươi phần trăm"", ""hypothesis"": """", ""reference_position"": [9, 12], ""hypothesis_position"": [9, 9], ""type"": ""deletion""}, {""reference"": ""mươi phần trăm là xuất"", ""hypothesis"": """", ""reference_position"": [17, 22], ""hypothesis_position"": [14, 14], ""type"": ""deletion""}]",[],asr sai,True
134,00134 SP 2,8:14.0,8:15.5,1.48s,thì mình mới có thể tiến lên được,thì mình mới hết tiếng lần được,8,7,4,3,1,0,4,0.5,False,"[{""reference"": ""có thể tiến"", ""hypothesis"": ""hết tiếng lần"", ""reference_position"": [3, 6], ""hypothesis_position"": [3, 6], ""type"": ""substitution""}]","[{""reference"": ""lên"", ""hypothesis"": """", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 6], ""type"": ""deletion""}]",[],,False
226,00226 SP 1,13:30.1,13:32.2,2.12s,lên ceo ở tuổi hai bảy hai tám,lên ceo ở tuổi 27 28,8,6,4,2,2,0,4,0.5,False,"[{""reference"": ""hai bảy"", ""hypothesis"": ""27 28"", ""reference_position"": [4, 6], ""hypothesis_position"": [4, 6], ""type"": ""substitution""}]","[{""reference"": ""hai tám"", ""hypothesis"": """", ""reference_position"": [6, 8], ""hypothesis_position"": [6, 6], ""type"": ""deletion""}]",[],,False
182,00182 SP 2,11:18.7,11:19.7,1.04s,anh làm hoa hậu hoàn vũ,anh làm hoa hoang bố,6,5,3,2,1,0,3,0.5,False,"[{""reference"": ""hậu hoàn"", ""hypothesis"": ""hoang bố"", ""reference_position"": [3, 5], ""hypothesis_position"": [3, 5], ""type"": ""substitution""}]","[{""reference"": ""vũ"", ""hypothesis"": """", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 5], ""type"": ""deletion""}]",[],asr sai,True
437,00437 SP 2,23:45.4,23:46.5,1.08s,cuộc thi này để làm gì,cùng đi rồi để làm gì,6,6,3,3,0,0,3,0.5,False,"[{""reference"": ""cuộc thi này"", ""hypothesis"": ""cùng đi rồi"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]",[],[],,False
562,00562 SP 2,29:37.8,29:38.7,0.92s,bảy mươi bảy mấy năm á,70 mấy năm á,6,4,3,1,2,0,3,0.5,False,"[{""reference"": ""bảy"", ""hypothesis"": ""70"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""mươi bảy"", ""hypothesis"": """", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
674,00674 SP 2,35:13.1,35:14.1,1.04s,rõ ràng là cũng sướng đấy,cho nên là cũng sướng ít,6,6,3,3,0,0,3,0.5,False,"[{""reference"": ""rõ ràng"", ""hypothesis"": ""cho nên"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}, {""reference"": ""đấy"", ""hypothesis"": ""ít"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]",[],[],,False
73,00073 SP 2,4:57.9,4:59.7,1.84s,sau một cái format,sau một cái phong mát,4,5,3,1,0,1,2,0.5,False,"[{""reference"": ""format"", ""hypothesis"": ""mát"", ""reference_position"": [3, 4], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""phong"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}]",,True
96,00096 SP 2,6:14.9,6:15.9,0.98s,anh sẽ không có,anh giải không ơ,4,4,2,2,0,0,2,0.5,False,"[{""reference"": ""sẽ"", ""hypothesis"": ""giải"", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}, {""reference"": ""có"", ""hypothesis"": ""ơ"", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}]",[],[],asr sai,True
924,00924 SP 1,49:10.2,49:11.0,0.78s,đập tay đập tay,rập tay rập tay,4,4,2,2,0,0,2,0.5,False,"[{""reference"": ""đập"", ""hypothesis"": ""rập"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""đập"", ""hypothesis"": ""rập"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],[],,False
42,00042 SP 2,3:00.9,3:02.0,1.04s,um thì,thì,2,1,1,0,1,0,1,0.5,False,[],"[{""reference"": ""um"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
310,00310 SP 2,17:17.6,17:18.5,0.86s,ờ và,và,2,1,1,0,1,0,1,0.5,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],"asr sai, qwen tinh chỉnh chọn sai",True
527,00527 SP 2,27:57.6,27:58.4,0.78s,thực ra,thật ra,2,2,1,1,0,0,1,0.5,False,"[{""reference"": ""thực"", ""hypothesis"": ""thật"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
