id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
355,00355 SP 1,19:26.3,19:26.7,0.44s,và,bạn và,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""bạn"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]","qwen tinh chỉnh chọn sai, asr chưa tốt với đoạn ngắn",True
421,00421 SP 2,22:54.0,22:54.6,0.62s,ừm,thứs,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""thứs"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
466,00466 SP 2,25:02.6,25:02.9,0.32s,là,lẹ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""là"", ""hypothesis"": ""lẹ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
570,00570 SP 2,30:05.3,30:05.7,0.42s,ờm,em,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờm"", ""hypothesis"": ""em"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
632,00632 SP 1,33:06.8,33:07.3,0.44s,để,này để,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""này"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",qwen tinh chỉnh sai,True
750,00750 SP 2,39:17.0,39:17.4,0.38s,họ,họ khó,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""khó"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]","qwen tinh chỉnh sai, asr với từ ngắn sai",True
755,00755 SP 2,39:33.1,39:33.7,0.56s,để,nè để,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""nè"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",qwen tinh chỉnh sai,True
830,00830 SP 2,44:04.0,44:04.3,0.34s,ờm,em ờm,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""em"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]","asr sai , qwen tinh chỉnh bị sai",True
883,00883 SP 2,46:50.6,46:51.1,0.54s,tự,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""tự"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai với từ đoạn ngắn,True
783,00783 SP 2,41:25.3,41:26.9,1.68s,thì anh có biết hana có,thế anh có biết hình as đó không,6,8,3,3,0,2,5,0.8333333333333334,False,"[{""reference"": ""thì"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""hana có"", ""hypothesis"": ""đó không"", ""reference_position"": [4, 6], ""hypothesis_position"": [6, 8], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""hình as"", ""reference_position"": [4, 4], ""hypothesis_position"": [4, 6], ""type"": ""insertion""}]",asr sai,True
271,00271 SP 2,15:18.2,15:20.7,2.52s,con ông cháu cha con người này người kia hay là,con ông cháu cha con không giấu cha con ông chú cha con người này người kia là,11,18,10,0,1,8,9,0.8181818181818182,False,[],"[{""reference"": ""hay"", ""hypothesis"": """", ""reference_position"": [9, 10], ""hypothesis_position"": [17, 17], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""không giấu cha con ông chú cha con"", ""reference_position"": [5, 5], ""hypothesis_position"": [5, 13], ""type"": ""insertion""}]",qwen tinh chỉnh bị sai,True
645,00645 SP 2,33:41.4,33:43.1,1.68s,để muốn tạo được ảnh hưởng thì mình phải hành động,mình phải hành động để muốn tạo được ảnh hưởng,11,10,6,0,5,4,9,0.8181818181818182,False,[],"[{""reference"": ""thì mình phải hành động"", ""hypothesis"": """", ""reference_position"": [6, 11], ""hypothesis_position"": [10, 10], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""mình phải hành động"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 4], ""type"": ""insertion""}]",asr sai,True
263,00263 SP 2,14:51.0,14:51.8,0.82s,tại vì anh thấy là,ở vn hay là tại vì anh thấy là,5,9,5,0,0,4,4,0.8,False,[],[],"[{""reference"": """", ""hypothesis"": ""ở vn hay là"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 4], ""type"": ""insertion""}]",asr sai,True
291,00291 SP 1,16:21.8,16:23.2,1.36s,đó là khái niệm unlearning,unlearning,5,1,1,0,4,0,4,0.8,False,[],"[{""reference"": ""đó là khái niệm"", ""hypothesis"": """", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],qwen tinh chỉnh bị lỗi,True
615,00615 SP 1,32:29.8,32:31.0,1.14s,thì chúng ta sẽ tìm,thì chúng ta sẽ tìm chúng ta sẽ tìm,5,9,5,0,0,4,4,0.8,False,[],[],"[{""reference"": """", ""hypothesis"": ""chúng ta sẽ tìm"", ""reference_position"": [5, 5], ""hypothesis_position"": [5, 9], ""type"": ""insertion""}]",qwen tinh chỉnh lỗi lặp,True
429,00429 SP 2,23:16.9,23:18.8,1.84s,ờ nó quá là bão hòa,ít là bảo hòa,6,4,2,2,2,0,4,0.6666666666666666,False,"[{""reference"": ""ờ"", ""hypothesis"": ""ít"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""bão"", ""hypothesis"": ""bảo"", ""reference_position"": [4, 5], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]","[{""reference"": ""nó quá"", ""hypothesis"": """", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],asr sai,True
11,00011 SP 2,0:54.1,0:54.8,0.76s,mình ấp ủ,mình làm ồn,3,3,1,2,0,0,2,0.6666666666666666,False,"[{""reference"": ""ấp ủ"", ""hypothesis"": ""làm ồn"", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 3], ""type"": ""substitution""}]",[],[],,True
816,00816 SP 1,43:12.0,43:15.7,3.67s,thì thời điểm đó có ai ngăn anh không đừng đừng đừng ở đâu cứ ở đấy thôi,thì thời điểm đó có ai ngăn anh không cuối cùng cứ ở đấy thôi chứ đâu thì cứ đợi đấy nhé,18,22,13,5,0,4,9,0.5,False,"[{""reference"": ""đừng đừng đừng"", ""hypothesis"": ""cuối cùng cứ"", ""reference_position"": [9, 12], ""hypothesis_position"": [9, 12], ""type"": ""substitution""}, {""reference"": ""ở"", ""hypothesis"": ""đợi"", ""reference_position"": [15, 16], ""hypothesis_position"": [19, 20], ""type"": ""substitution""}, {""reference"": ""thôi"", ""hypothesis"": ""nhé"", ""reference_position"": [17, 18], ""hypothesis_position"": [21, 22], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""đấy thôi chứ"", ""reference_position"": [13, 13], ""hypothesis_position"": [13, 16], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""thì"", ""reference_position"": [14, 14], ""hypothesis_position"": [17, 18], ""type"": ""insertion""}]",,True
865,00865 SP 1,45:44.6,45:47.0,2.34s,này mình cũng unlearn rồi bây giờ relearn,này mình cũng ăn lớn rồi bây giờ rí lên,8,10,6,2,0,2,4,0.5,False,"[{""reference"": ""unlearn"", ""hypothesis"": ""lớn"", ""reference_position"": [3, 4], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}, {""reference"": ""relearn"", ""hypothesis"": ""lên"", ""reference_position"": [7, 8], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""ăn"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""rí"", ""reference_position"": [7, 7], ""hypothesis_position"": [8, 9], ""type"": ""insertion""}]",lỗi asr với tiêng anh,True
73,00073 SP 2,4:57.9,4:59.7,1.84s,sau một cái format,sau một cái pho mát,4,5,3,1,0,1,2,0.5,False,"[{""reference"": ""format"", ""hypothesis"": ""mát"", ""reference_position"": [3, 4], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""pho"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}]",,True
561,00561 SP 1,29:36.1,29:36.7,0.66s,đúng rồi đúng rồi,đúng rồi,4,2,2,0,2,0,2,0.5,False,[],"[{""reference"": ""đúng rồi"", ""hypothesis"": """", ""reference_position"": [2, 4], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],asr sai,True
310,00310 SP 2,17:17.6,17:18.5,0.86s,ờ và,và,2,1,1,0,1,0,1,0.5,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],"asr sai, qwen tinh chỉnh chọn sai",True
595,00595 SP 2,31:30.0,31:30.6,0.54s,nguyên cớ,nguyên cơ,2,2,1,1,0,0,1,0.5,False,"[{""reference"": ""cớ"", ""hypothesis"": ""cơ"", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],[],"asr sai, qwen tinh chỉnh sai",True
606,00606 SP 2,32:00.1,32:00.4,0.34s,đúng không,đúng không đúng,2,3,2,0,0,1,1,0.5,False,[],[],"[{""reference"": """", ""hypothesis"": ""đúng"", ""reference_position"": [2, 2], ""hypothesis_position"": [2, 3], ""type"": ""insertion""}]",qwen tinh chỉnh sai,True
671,00671 SP 2,34:57.7,34:58.4,0.66s,là lười,là lùi,2,2,1,1,0,0,1,0.5,False,"[{""reference"": ""lười"", ""hypothesis"": ""lùi"", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],[],asr sai,True
537,00537 SP 2,28:22.0,28:24.6,2.59s,thì chỉ có hold mình back thôi thì chỉ có giữ mình lại thôi đúng không,thì chỉ có giữ mình lại thôi đúng không,16,9,9,0,7,0,7,0.4375,False,[],"[{""reference"": ""hold mình back thôi thì chỉ có"", ""hypothesis"": """", ""reference_position"": [3, 10], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}]",[],"asr sai, qwen tinh chỉnh chọn sai",True
438,00438 SP 1,23:46.4,23:48.2,1.82s,câu quen lắm câu quen lắm luôn,câu quen lắm luôn,7,4,4,0,3,0,3,0.42857142857142855,False,[],"[{""reference"": ""câu quen lắm"", ""hypothesis"": """", ""reference_position"": [3, 6], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}]",[],asr sai,True
688,00688 SP 2,35:50.1,35:52.4,2.30s,ít nhất là với danh hiệu hoa hậu hoàn vũ anh muốn làm như vậy,ít nhất là với giai điệu hòa hoang vũ anh vũ làm như vậy,15,14,9,5,1,0,6,0.4,False,"[{""reference"": ""danh hiệu hoa hậu"", ""hypothesis"": ""giai điệu hòa hoang"", ""reference_position"": [4, 8], ""hypothesis_position"": [4, 8], ""type"": ""substitution""}, {""reference"": ""muốn"", ""hypothesis"": ""vũ"", ""reference_position"": [11, 12], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}]","[{""reference"": ""hoàn"", ""hypothesis"": """", ""reference_position"": [8, 9], ""hypothesis_position"": [8, 8], ""type"": ""deletion""}]",[],asr sai,True
307,00307 SP 2,17:07.7,17:08.8,1.10s,thì unlearn là như vậy,thì ẩn lên là như vậy,5,6,4,1,0,1,2,0.4,False,"[{""reference"": ""unlearn"", ""hypothesis"": ""lên"", ""reference_position"": [1, 2], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""ẩn"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",asr ai,True
682,00682 SP 2,35:35.2,35:36.0,0.82s,khán giả rất sòng phẳng,khán giả rất xâm phạm,5,5,3,2,0,0,2,0.4,False,"[{""reference"": ""sòng phẳng"", ""hypothesis"": ""xâm phạm"", ""reference_position"": [3, 5], ""hypothesis_position"": [3, 5], ""type"": ""substitution""}]",[],[],asr sai do người nói khá khó nghe,True
314,00314 SP 2,17:30.3,17:34.2,3.85s,thì anh nghĩ là chắc chắn cái chuyện mình phải unlearn để mình learn cái cái,thì anh nghĩ là chắc chắn cái chuyện mình phải học hỏi để mình học hỏi cái gì đó,16,19,13,3,0,3,6,0.375,False,"[{""reference"": ""unlearn"", ""hypothesis"": ""hỏi"", ""reference_position"": [10, 11], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}, {""reference"": ""learn"", ""hypothesis"": ""hỏi"", ""reference_position"": [13, 14], ""hypothesis_position"": [15, 16], ""type"": ""substitution""}, {""reference"": ""cái"", ""hypothesis"": ""đó"", ""reference_position"": [15, 16], ""hypothesis_position"": [18, 19], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""học"", ""reference_position"": [10, 10], ""hypothesis_position"": [10, 11], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""học"", ""reference_position"": [13, 13], ""hypothesis_position"": [14, 15], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""gì"", ""reference_position"": [15, 15], ""hypothesis_position"": [17, 18], ""type"": ""insertion""}]",asr sai,True
486,00486 SP 2,25:57.1,25:58.7,1.58s,với format này sẽ nghĩ về format khác,với phong cách này sẽ nghĩ về các khác,8,9,6,2,0,1,3,0.375,False,"[{""reference"": ""format"", ""hypothesis"": ""cách"", ""reference_position"": [1, 2], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}, {""reference"": ""format"", ""hypothesis"": ""các"", ""reference_position"": [6, 7], ""hypothesis_position"": [7, 8], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""phong"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",asr sai,True
3,00003 SP 2,0:05.6,0:07.7,2.06s,không khí phỏng vấn mới chill,không khí phỏng vấn với chiêu,6,6,4,2,0,0,2,0.3333333333333333,False,"[{""reference"": ""mới chill"", ""hypothesis"": ""với chiêu"", ""reference_position"": [4, 6], ""hypothesis_position"": [4, 6], ""type"": ""substitution""}]",[],[],asr sai,True
182,00182 SP 2,11:18.7,11:19.7,1.04s,anh làm hoa hậu hoàn vũ,anh làm hoa hoan vũ,6,5,4,1,1,0,2,0.3333333333333333,False,"[{""reference"": ""hậu"", ""hypothesis"": ""hoan"", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}]","[{""reference"": ""hoàn"", ""hypothesis"": """", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],asr sai,True
198,00198 SP 2,12:08.9,12:09.6,0.76s,hàn lâm quá,hàng lâm quá,3,3,2,1,0,0,1,0.3333333333333333,False,"[{""reference"": ""hàn"", ""hypothesis"": ""hàng"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
