id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
363,00363 SP 2,19:40.5,19:40.9,0.36s,ừ,cụ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""cụ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
386,00386 SP 1,21:01.7,21:02.0,0.32s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
403,00403 SP 2,22:03.3,22:03.8,0.46s,uhm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""uhm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
421,00421 SP 2,22:54.0,22:54.6,0.62s,ừm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],backchannel khó nhận diện,True
424,00424 SP 2,23:05.6,23:06.0,0.42s,ờ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
434,00434 SP 2,23:35.4,23:36.1,0.64s,challenge,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""challenge"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],sai asr,True
440,00440 SP 2,23:47.9,23:48.1,0.22s,đây,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""đây"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],tiếng backchannel hơi ngắn khiến separation không tách được tiếng người 1,True
451,00451 SP 2,24:18.0,24:18.4,0.40s,uhm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""uhm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
496,00496 SP 2,26:31.8,26:32.3,0.44s,ờ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
501,00501 SP 2,26:40.3,26:40.7,0.40s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai,True
514,00514 SP 2,27:15.8,27:16.2,0.46s,ừ,is,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""is"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
555,00555 SP 2,29:23.6,29:24.0,0.46s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
570,00570 SP 2,30:05.3,30:05.7,0.42s,ờm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ờm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai,True
578,00578 SP 1,30:36.4,30:36.7,0.36s,thì,maybe,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""maybe"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
581,00581 SP 2,30:43.3,30:43.7,0.42s,ừ,đúng,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""đúng"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
618,00618 SP 2,32:32.6,32:33.0,0.40s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
620,00620 SP 1,32:37.0,32:37.5,0.48s,thì,then,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""then"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
622,00622 SP 2,32:44.8,32:45.1,0.34s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
624,00624 SP 2,32:49.7,32:50.1,0.46s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai vs backchannel,True
628,00628 SP 2,33:00.6,33:01.3,0.72s,ừm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
632,00632 SP 1,33:06.8,33:07.3,0.44s,để,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""để"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],qwen tinh chỉnh sai,True
635,00635 SP 2,33:15.8,33:16.2,0.46s,ừm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
665,00665 SP 2,34:41.5,34:41.9,0.38s,phải,fight,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""phải"", ""hypothesis"": ""fight"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
734,00734 SP 2,38:18.8,38:19.3,0.50s,um,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""um"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
798,00798 SP 2,42:20.3,42:20.7,0.40s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
806,00806 SP 2,42:44.8,42:45.1,0.34s,ừm,nên,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""nên"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
830,00830 SP 2,44:04.0,44:04.3,0.34s,ờm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ờm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],"asr sai , qwen tinh chỉnh bị sai",True
868,00868 SP 2,45:54.6,45:55.1,0.50s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
